,geneSymbol
20232,SPHKAP
20233,SPI1
20234,SPIB
20235,SPIC
20236,SPICE1
20237,SPIDR
20238,SPIN1
20239,SPIN2A
20240,SPIN2B
20241,SPIN3
20242,SPIN4
20243,SPINK1
20244,SPINK14
20245,SPINK2
20246,SPINK4
20247,SPINK5
20248,SPINK6
20249,SPINK7
20250,SPINK9
20251,SPINT1
20252,SPINT2
20253,SPINT3
20254,SPINT4
20255,SPIRE1
20256,SPIRE2
20257,SPN
20258,SPNS1
20259,SPNS2
20260,SPNS3
20261,SPO11
20262,SPOCD1
20263,SPOCK1
20264,SPOCK2
20265,SPOCK3
20266,SPON1
20267,SPON2
20268,SPOP
20269,SPOPL
20270,SPP1
20271,SPPL2A
20272,SPPL2B
20273,SPPL2C
20274,SPPL3
20275,SPR
20276,SPRED1
20277,SPRED2
20278,SPRED3
20279,SPRN
20280,SPRR1A
20281,SPRR1B
20282,SPRR2A
20283,SPRR2B
20284,SPRR2C
20285,SPRR2D
20286,SPRR2E
20287,SPRR2F
20288,SPRR2G
20289,SPRR3
20290,SPRR4
20291,SPRTN
20292,SPRY1
20293,SPRY2
20294,SPRY3
20295,SPRY4
20296,SPRYD3
20297,SPRYD4
20298,SPRYD7
20299,SPSB1
20300,SPSB2
20301,SPSB3
20302,SPSB4
20303,SPT15
20304,SPT16
20305,SPT23
20306,SPT4
20307,SPT5
20308,SPT7
20309,SPT8
20310,SPTA1
20311,SPTAN1
20312,SPTB
20313,SPTBN1
20314,SPTBN2
20315,SPTBN4
20316,SPTBN5
20317,SPTLC1
20318,SPTLC2
20319,SPTLC3
20320,SPTSSA
20321,SPTY2D1
20322,SPX
20323,SPZ1
20324,SQLE
20325,SQRDL
20326,SQSTM1
20327,SRA1
20328,SRBD1
20329,SRC
20330,SRCAP
20331,SRCIN1
20332,SRD5A1
20333,SRD5A2
20334,SRD5A3
20335,SREBF1
20336,SREBF2
20337,SREK1
20338,SREK1IP1
20339,SRF
20340,SRFBP1
20341,SRGAP1
20342,SRGAP2
20343,SRGAP2B
20344,SRGAP3
20345,SRGN
20346,SRI
20347,SRL
20348,SRM
20349,SRMS
20350,SRP1
20351,SRP14
20352,SRP19
20353,SRP54
20354,SRP68
20355,SRP72
20356,SRP9
20357,SRPK1
20358,SRPK2
20359,SRPK3
20360,SRPR
20361,SRPRB
20362,SRPX
20363,SRR
20364,SRRD
20365,SRRM1
20366,SRRM2
20367,SRRM3
20368,SRRM4
20369,SRRM5
20370,SRRT
20371,SRSF1
20372,SRSF10
20373,SRSF11
20374,SRSF12
20375,SRSF2
20376,SRSF3
20377,SRSF4
20378,SRSF5
20379,SRSF6
20380,SRSF7
20381,SRSF8
20382,SRSF9
20383,SRV2
20384,SRXN1
20385,SRY
20386,SS18
20387,SS18L1
20388,SS18L2
20389,SSA1
20390,SSA2
20391,SSA3
20392,SSB
20393,SSB1
20394,SSB2
20395,SSBP1
20396,SSBP2
20397,SSBP3
20398,SSBP4
20399,SSC1
20400,SSC4D
20401,SSC5D
20402,SSE1
20403,SSE2
20404,SSFA2
20405,SSH1
20406,SSH2
20407,SSH3
20408,SSM4
20409,SSMEM1
20410,SSN2
20411,SSN3
20412,SSNA1
20413,SSO1
20414,SSO2
20415,SSP120
20416,SSPN
20417,SSPO
20418,SSR1
20419,SSR2
20420,SSR3
20421,SSR4
20422,SSR4P1
20423,SSRP1
20424,SSSCA1
20425,SST
20426,SSTR1
20427,SSTR2
20428,SSTR3
20429,SSTR4
20430,SSTR5
20431,SSU72
20432,SSUH2
20433,SSX1
20434,SSX2
20435,SSX2B
20436,SSX2IP
20437,SSX3
20438,SSX4
20439,SSX4B
20440,SSX5
20441,SSX6
20442,SSX7
20443,SSX9
20444,SSZ1
20445,ST13
20446,ST13P4
20447,ST13P5
20448,ST14
20449,ST18
20450,ST20
20451,ST20-AS1
20452,ST3
20453,ST3GAL1
20454,ST3GAL2
20455,ST3GAL3
20456,ST3GAL4
20457,ST3GAL5
20458,ST3GAL6
20459,ST5
20460,ST6GAL1
20461,ST6GAL2
20462,ST6GALNAC1
20463,ST6GALNAC2
20464,ST6GALNAC3
20465,ST6GALNAC4
20466,ST6GALNAC5
20467,ST6GALNAC6
20468,ST7
20469,ST7-OT3
20470,ST7-OT4
20471,ST7L
20472,ST8SIA1
20473,ST8SIA2
20474,ST8SIA3
20475,ST8SIA4
20476,ST8SIA5
20477,ST8SIA6
20478,STAB1
20479,STAB2
20480,STAC
20481,STAC2
20482,STAC3
20483,STAG1
20484,STAG2
20485,STAG3
20486,STAG3L1
20487,STAG3L3
20488,STAG3L4
20489,STAG3L5P
20490,STAM
20491,STAM2
20492,STAMBP
20493,STAMBPL1
20494,STAP1
20495,STAP2
20496,STAR
20497,STARD10
20498,STARD13
20499,STARD3
20500,STARD3NL
20501,STARD4
20502,STARD5
20503,STARD6
20504,STARD7
20505,STARD7-AS1
20506,STARD8
20507,STARD9
20508,STAT1
20509,STAT2
20510,STAT3
20511,STAT4
20512,STAT5A
20513,STAT5B
20514,STAT6
20515,STATH
20516,STAU1
20517,STAU2
20518,STBD1
20519,STC1
20520,STC2
20521,STE11
20522,STE20
20523,STE23
20524,STE4
20525,STE7
20526,STEAP1
20527,STEAP1B
20528,STEAP2
20529,STEAP3
20530,STEAP4
20531,STF1
20532,STH
20533,STI1
20534,STIL
20535,STIM1
20536,STIM2
20537,STIP1
20538,STK10
20539,STK11
20540,STK11IP
20541,STK16
20542,STK17A
20543,STK17B
20544,STK19
20545,STK24
20546,STK25
20547,STK26
20548,STK3
20549,STK31
20550,STK32A
20551,STK32B
20552,STK32C
20553,STK33
20554,STK35
20555,STK36
20556,STK38
20557,STK38L
20558,STK39
20559,STK4
20560,STK40
20561,STKLD1
20562,STM1
20563,STMN1
20564,STMN2
20565,STMN3
20566,STMN4
20567,STOM
20568,STOML1
20569,STOML2
20570,STOML3
20571,STON1
20572,STON1-GTF2A1L
20573,STON2
20574,STOX1
20575,STOX2
20576,STP2
20577,STPG1
20578,STPG2
20579,STRA13
20580,STRA6
20581,STRA8
20582,STRADA
20583,STRADB
20584,STRAP
20585,STRBP
20586,STRC
20587,STRIP1
20588,STRIP2
20589,STRN
20590,STRN3
20591,STRN4
20592,STS
20593,STT3A
20594,STT3B
20595,STUB1
20596,STX10
20597,STX11
20598,STX12
20599,STX16
20600,STX16-NPEPL1
20601,STX17
20602,STX18
20603,STX19
20604,STX1A
20605,STX1B
20606,STX2
20607,STX3
20608,STX4
20609,STX5
20610,STX6
20611,STX7
20612,STX8
20613,STXBP1
20614,STXBP2
20615,STXBP3
20616,STXBP4
20617,STXBP5
20618,STXBP5L
20619,STXBP6
20620,STYK1
20621,STYX
20622,STYXL1
20623,SUB1
20624,SUCLA2
20625,SUCLG1
20626,SUCLG2
20627,SUCNR1
20628,SUCO
20629,SUDS3
20630,SUFU
20631,SUGCT
20632,SUGP1
20633,SUGP2
20634,SUGT1
20635,SUI2
20636,SUI3
20637,SULF1
20638,SULF2
20639,SULT1A1
20640,SULT1A2
20641,SULT1A3
20642,SULT1A4
20643,SULT1B1
20644,SULT1C2
20645,SULT1C3
20646,SULT1C4
20647,SULT1E1
20648,SULT2A1
20649,SULT2B1
20650,SULT4A1
20651,SULT6B1
20652,SUMF1
20653,SUMF2
20654,SUMO1
20655,SUMO1P1
20656,SUMO1P3
20657,SUMO2
20658,SUMO2P1
20659,SUMO3
20660,SUMO4
20661,SUN1
20662,SUN2
20663,SUN3
20664,SUN5
20665,SUOX
20666,SUP35
20667,SUP45
20668,SUPT16H
20669,SUPT16HP1
20670,SUPT20H
20671,SUPT20HL1
20672,SUPT3H
20673,SUPT4H1
20674,SUPT5H
20675,SUPT6H
20676,SUPT7L
20677,SUPV3L1
20678,SURF1
20679,SURF2
20680,SURF4
20681,SURF6
20682,SUSD1
20683,SUSD2
20684,SUSD3
20685,SUSD4
20686,SUSD5
20687,SUSD6
20688,SUV3
20689,SUV39H1
20690,SUV39H2
20691,SUV420H1
20692,SUV420H2
20693,SUZ12
20694,SUZ12P1
20695,SV2A
20696,SV2B
20697,SV2C
20698,SV40gp6
20699,SVEP1
20700,SVIL
20701,SVIP
20702,SVOP
20703,SVOPL
20704,SWAP70
20705,SWI5
20706,SWR1
20707,SWSAP1
20708,SWT1
20709,SXM1
20710,SYAP1
20711,SYBU
20712,SYCE1
20713,SYCE1L
20714,SYCE2
20715,SYCE3
20716,SYCN
20717,SYCP1
20718,SYCP2
20719,SYCP2L
20720,SYCP3
20721,SYDE1
20722,SYDE2
20723,SYF2
20724,SYH1
20725,SYK
20726,SYMPK
20727,SYN1
20728,SYN2
20729,SYN3
20730,SYNC
20731,SYNCRIP
20732,SYNDIG1
20733,SYNDIG1L
20734,SYNE1
20735,SYNE2
20736,SYNE3
20737,SYNE4
20738,SYNGAP1
20739,SYNGR1
20740,SYNGR2
20741,SYNGR3
20742,SYNGR4
20743,SYNJ1
20744,SYNJ2
20745,SYNJ2BP
20746,SYNJ2BP-COX16
20747,SYNM
20748,SYNPO
20749,SYNPO2
20750,SYNPO2L
20751,SYNPR
20752,SYNRG
20753,SYP
20754,SYP1
20755,SYPL1
20756,SYPL2
20757,SYS1
20758,SYT1
20759,SYT10
20760,SYT11
20761,SYT12
20762,SYT13
20763,SYT14
20764,SYT15
20765,SYT16
20766,SYT17
20767,SYT2
20768,SYT3
20769,SYT4
20770,SYT5
20771,SYT6
20772,SYT7
20773,SYT8
20774,SYT9
20775,SYTL1
20776,SYTL2
20777,SYTL3
20778,SYTL4
20779,SYTL5
20780,SYVN1
20781,SZRD1
20782,SZT2
20783,Sae1
20784,Safb
20785,Samd4
20786,Samd4b
20787,Samd8
20788,Samm50
20789,Sap30
20790,Sardh
20791,Sars
20792,Sart3
20793,Sav1
20794,Sbf1
20795,Sbf2
20796,Scaf1
20797,Scaf4
20798,Scap
20799,Scaper
20800,Scarb2
20801,Scfd1
20802,Scg2
20803,Scg5
20804,Scgn
20805,Schip1
20806,Scn10a
20807,Scnm1
20808,Scnn1a
20809,Scnn1b
20810,Scnn1g
20811,Scpep1
20812,Scrn1
20813,Scube1
20814,Scx
20815,Scyl1
20816,Sdad1
20817,Sde2
20818,Sdf2l1
20819,Sdha
20820,Sdhb
20821,Sdpr
20822,Sec11a
20823,Sec13
20824,Sec16a
20825,Sec22b
20826,Sec31a
20827,Sec61a1
20828,Sec61b
20829,Sec61beta
20830,Sec63
20831,Seh1l
20832,Sel1l
20833,Sel1l2
20834,Selk
20835,Senp1
20836,Senp2
20837,Senp3
20838,01-Sep
20839,11-Sep
20840,02-Sep
20841,03-Sep
20842,04-Sep
20843,05-Sep
20844,06-Sep
20845,07-Sep
20846,08-Sep
20847,09-Sep
20848,Serac1
20849,Serbp1
20850,Serpina3c
20851,Serpina3j
20852,Serpina3k
20853,Serpinb1a
20854,Serpinb5
20855,Serpine2
20856,Serpinf1
20857,Serpinh1
20858,Sertad1
20859,Sertad4
20860,Set
20861,Setd6
20862,Setx
20863,Sf3a1
20864,Sf3a3
20865,Sf3b2
20866,Sf3b3
20867,Sfpq
20868,Sfrp1
20869,Sfswap
20870,Sfxn1
20871,Sfxn2
20872,Sgce
20873,Sgtb
20874,Sh2b1
20875,Sh2b2
20876,Sh2d1b1
20877,Sh3bp1
20878,Sh3d21
20879,Sh3gl1
20880,Sh3gl2
20881,Sh3gl3
20882,Sh3glb1
20883,Sh3glb2
20884,Sh3kbp1
20885,Sh3pxd2b
20886,Sh3rf1
20887,Shank1
20888,Sharpin
20889,Shc1
20890,Shkbp1
20891,Shmt1
20892,Shmt2
20893,Shoc2
20894,Shprh
20895,Shroom1
20896,Shroom3
20897,Siah1a
20898,Siglece
20899,Sin3a
20900,Sin3b
20901,Sipa1l1
20902,Sipa1l2
20903,Sipa1l3
20904,Sirpa
20905,Sirt1
20906,Sirt2
20907,Sirt6
20908,Siva1
20909,Skap2
20910,Skil
20911,Skp1a
20912,Skp2
20913,Slain2
20914,Slc12a1
20915,Slc12a3
20916,Slc16a1
20917,Slc16a3
20918,Slc1a2
20919,Slc1a3
20920,Slc1a5
20921,Slc23a3
20922,Slc25a1
20923,Slc25a10
20924,Slc25a11
20925,Slc25a12
20926,Slc25a13
20927,Slc25a17
20928,Slc25a19
20929,Slc25a20
20930,Slc25a21
20931,Slc25a22
20932,Slc25a25
20933,Slc25a3
20934,Slc25a31
20935,Slc25a33
20936,Slc25a36
20937,Slc25a4
20938,Slc25a42
20939,Slc25a46
20940,Slc25a5
20941,Slc25a51
20942,Slc27a4
20943,Slc2a1
20944,Slc2a2
20945,Slc2a5
20946,Slc35b1
20947,Slc35b2
20948,Slc35e1
20949,Slc39a13
20950,Slc39a7
20951,Slc3a2
20952,Slc4a4
20953,Slc4a5
20954,Slc7a5
20955,Slc7a7
20956,Slc7a8
20957,Slc9a3r1
20958,Slc9a3r2
20959,Slco4c1
20960,Slit2
20961,Slit3
20962,Smad1
20963,Smad2
20964,Smad3
20965,Smad6
20966,Smad7
20967,Smap1
20968,Smarca2
20969,Smarca4
20970,Smarcb1
20971,Smarcc2
20972,Smarce1
20973,Smc1a
20974,Smc2
20975,Smc3
20976,Smc4
20977,Smcr8
20978,Smg5
20979,Smg6
20980,Smg7
20981,Smn1
20982,Smpdl3b
20983,Smu1
20984,Smurf1
20985,Smurf2
20986,Snap23
20987,Snap25
20988,Snap47
20989,Snapin
20990,Snca
20991,Sncaip
20992,Sncb
20993,Snd1
20994,Snrnp27
20995,Snrnp70
20996,Snrpa
20997,Snrpb
20998,Snrpd1
20999,Snrpd3
21000,Snta1
21001,Sntg1
21002,Snx18
21003,Snx27
21004,Snx6
21005,Snx8
21006,Snx9
21007,Socs1
21008,Socs5
21009,Socs6
21010,Sod1
21011,Soga1
21012,Sorbs1
21013,Sorbs2
21014,Sos1
21015,Sox9
21016,Sp1
21017,Sp100
21018,Spag9
21019,Spata2
21020,Spata5
21021,Spcs2
21022,Sphkap
21023,Spi1
21024,Spice1
21025,Spink3
21026,Spop
21027,Spry2
21028,Spsb2
21029,Spsb4
21030,Sptan1
21031,Sptb
21032,Sptbn1
21033,Sptbn4
21034,Sptssa
21035,Sqrdl
21036,Sqstm1
21037,Sra1
21038,Src
21039,Srcap
21040,Srcin1
21041,Srek1ip1
21042,Srf
21043,Srgap1
21044,Srgap2
21045,Srm
21046,Srp54a
21047,Srp68
21048,Srpr
21049,Srprb
21050,Srr
21051,Srrm2
21052,Srrm3
21053,Srrt
21054,Srsf1
21055,Srsf10
21056,Srsf2
21057,Srsf3
21058,Srsf4
21059,Srsf5
21060,Srsf6
21061,Srsf7
21062,Srsf9
21063,Sry
21064,Ssb
21065,Ssbp1
21066,Ssr4
21067,Ssrp1
21068,Sstr2
21069,St13
21070,Stac
21071,Stam
21072,Stam2
21073,Stap1
21074,Stard13
21075,Stard3
21076,Stat1
21077,Stat2
21078,Stat3
21079,Stat5a
21080,Stat5b
21081,Stat92E
21082,Stau1
21083,Stau2
21084,Steap3
21085,Stip1
21086,Stk11
21087,Stk35
21088,Stk39
21089,Stmn1
21090,Stmn2
21091,Stom
21092,Stoml2
21093,Stox2
21094,Strap
21095,Strbp
21096,Strn
21097,Strn3
21098,Stt3b
21099,Stub1
21100,Stx17
21101,Stx1a
21102,Stx5
21103,Stx6
21104,Stx7
21105,Stx8
21106,Stxbp1
21107,Stxbp5l
21108,Sub1
21109,Sucla2
21110,Suclg1
21111,Suclg2
21112,Suds3
21113,Sufu
21114,Sugct
21115,Sugp2
21116,Sugt1
21117,Sult1e1
21118,Sumo1
21119,Suox
21120,Supt6
21121,Surf4
21122,Suv39h1
21123,Sv2a
21124,Swap70
21125,Sybu
21126,Syn
21127,Syn1
21128,Syn2
21129,Sync
21130,Syncrip
21131,Syngap1
21132,Synj
21133,Synj1
21134,Syp
21135,Sys1
21136,Syt1
21137,Syt2
21138,Syt5
21139,Sytl1
21140,Sytl4
21141,Syvn1
21142,T
21143,T-cp1
21144,TAAR1
21145,TAAR2
21146,TAAR3
21147,TAAR9
21148,TAB1
21149,TAB2
21150,TAB3
21151,TAC1
21152,TAC3
21153,TAC4
21154,TACC1
21155,TACC2
21156,TACC3
21157,TACO1
21158,TACR1
21159,TACR2
21160,TACR3
21161,TACSTD2
21162,TADA1
21163,TADA2A
21164,TADA2B
21165,TADA3
21166,TAF1
21167,TAF10
21168,TAF11
21169,TAF12
21170,TAF13
21171,TAF15
21172,TAF1A
21173,TAF1B
21174,TAF1C
21175,TAF1D
21176,TAF1L
21177,TAF2
21178,TAF3
21179,TAF4
21180,TAF4B
21181,TAF5
21182,TAF5L
21183,TAF6
21184,TAF6L
21185,TAF7
21186,TAF7L
21187,TAF8
21188,TAF9
21189,TAF9B
21190,TAGAP
21191,TAGLN
21192,TAGLN2
21193,TAGLN3
21194,TAL1
21195,TAL2
21196,TALDO1
21197,TAMM41
21198,TANC1
21199,TANC2
21200,TANGO2
21201,TANGO6
21202,TANK
21203,TAOK1
21204,TAOK2
21205,TAOK3
21206,TAP1
21207,TAP2
21208,TAPBP
21209,TAPBPL
21210,TAPT1
21211,TARBP1
21212,TARBP2
21213,TARDBP
21214,TARP
21215,TARS
21216,TARS2
21217,TARSL2
21218,TAS1R1
21219,TAS1R2
21220,TAS1R3
21221,TAS2R1
21222,TAS2R10
21223,TAS2R13
21224,TAS2R14
21225,TAS2R16
21226,TAS2R19
21227,TAS2R20
21228,TAS2R3
21229,TAS2R31
21230,TAS2R38
21231,TAS2R39
21232,TAS2R41
21233,TAS2R42
21234,TAS2R5
21235,TAS2R50
21236,TAS2R60
21237,TAS2R62P
21238,TAS2R7
21239,TAS2R8
21240,TASP1
21241,TAT
21242,TATDN1
21243,TATDN2
21244,TATDN3
21245,TAX1BP1
21246,TAX1BP3
21247,TAZ
21248,TBATA
21249,TBC1D1
21250,TBC1D10A
21251,TBC1D10B
21252,TBC1D10C
21253,TBC1D12
21254,TBC1D13
21255,TBC1D14
21256,TBC1D15
21257,TBC1D16
21258,TBC1D17
21259,TBC1D19
21260,TBC1D2
21261,TBC1D20
21262,TBC1D21
21263,TBC1D22A
21264,TBC1D22B
21265,TBC1D23
21266,TBC1D24
21267,TBC1D25
21268,TBC1D26
21269,TBC1D27
21270,TBC1D28
21271,TBC1D2B
21272,TBC1D3
21273,TBC1D30
21274,TBC1D31
21275,TBC1D32
21276,TBC1D3B
21277,TBC1D3C
21278,TBC1D3F
21279,TBC1D3H
21280,TBC1D3K
21281,TBC1D3L
21282,TBC1D3P2
21283,TBC1D4
21284,TBC1D5
21285,TBC1D7
21286,TBC1D8
21287,TBC1D8B
21288,TBC1D9
21289,TBC1D9B
21290,TBCA
21291,TBCB
21292,TBCC
21293,TBCCD1
21294,TBCD
21295,TBCE
21296,TBCEL
21297,TBCK
21298,TBK1
21299,TBKBP1
21300,TBL1X
21301,TBL1XR1
21302,TBL1Y
21303,TBL2
21304,TBL3
21305,TBP
21306,TBPL1
21307,TBPL2
21308,TBR1
21309,TBRG1
21310,TBRG4
21311,TBX1
21312,TBX10
21313,TBX15
21314,TBX18
21315,TBX19
21316,TBX2
21317,TBX20
21318,TBX21
21319,TBX22
21320,TBX3
21321,TBX4
21322,TBX5
21323,TBX6
21324,TBXA2R
21325,TBXAS1
21326,TC2N
21327,TCAIM
21328,TCAP
21329,TCB1
21330,TCB3
21331,TCEA1
21332,TCEA2
21333,TCEA3
21334,TCEAL1
21335,TCEAL2
21336,TCEAL3
21337,TCEAL4
21338,TCEAL5
21339,TCEAL7
21340,TCEAL8
21341,TCEANC
21342,TCEANC2
21343,TCEB1
21344,TCEB1P3
21345,TCEB2
21346,TCEB3
21347,TCEB3B
21348,TCEB3C
21349,TCEB3CL2
21350,TCERG1
21351,TCERG1L
21352,TCF12
21353,TCF15
21354,TCF19
21355,TCF20
21356,TCF21
21357,TCF23
21358,TCF24
21359,TCF25
21360,TCF3
21361,TCF4
21362,TCF7
21363,TCF7L1
21364,TCF7L2
21365,TCFL5
21366,TCHH
21367,TCHHL1
21368,TCHP
21369,TCIRG1
21370,TCL1A
21371,TCL1B
21372,TCL6
21373,TCN1
21374,TCN2
21375,TCOF1
21376,TCP1
21377,TCP10
21378,TCP10L
21379,TCP10L2
21380,TCP11
21381,TCP11L1
21382,TCP11L2
21383,TCP11X2
21384,TCPT
21385,TCTA
21386,TCTE3
21387,TCTEX1D1
21388,TCTEX1D2
21389,TCTEX1D4
21390,TCTN1
21391,TCTN2
21392,TCTN3
21393,TDG
21394,TDGF1
21395,TDH
21396,TDH1
21397,TDH2
21398,TDH3
21399,TDO2
21400,TDP1
21401,TDP2
21402,TDRD1
21403,TDRD10
21404,TDRD12
21405,TDRD15
21406,TDRD3
21407,TDRD5
21408,TDRD6
21409,TDRD7
21410,TDRD9
21411,TDRKH
21412,TDRP
21413,TEA1
21414,TEAD1
21415,TEAD2
21416,TEAD3
21417,TEAD4
21418,TEC
21419,TECPR1
21420,TECPR2
21421,TECR
21422,TECRL
21423,TECTA
21424,TECTB
21425,TEDDM1
21426,TEF
21427,TEF1
21428,TEF2
21429,TEF4
21430,TEFM
21431,TEK
21432,TEKT1
21433,TEKT2
21434,TEKT3
21435,TEKT4
21436,TEKT4P2
21437,TEKT5
21438,TELO2
21439,TEN1
21440,TENC1
21441,TENM1
21442,TENM2
21443,TENM3
21444,TENM4
21445,TEP1
21446,TEPP
21447,TERC
21448,TERF1
21449,TERF2
21450,TERF2IP
21451,TERT
21452,TES
21453,TESC
21454,TESK1
21455,TESK2
21456,TESPA1
21457,TET1
21458,TET2
21459,TET3
21460,TEX1
21461,TEX10
21462,TEX101
21463,TEX11
21464,TEX12
21465,TEX13A
21466,TEX13B
21467,TEX14
21468,TEX15
21469,TEX19
21470,TEX2
21471,TEX22
21472,TEX261
21473,TEX264
21474,TEX28
21475,TEX29
21476,TEX30
21477,TEX33
21478,TEX35
21479,TEX36
21480,TEX37
21481,TEX38
21482,TEX40
21483,TEX43
21484,TEX9
21485,TF
21486,TFAM
21487,TFAP2A
21488,TFAP2B
21489,TFAP2C
21490,TFAP2D
21491,TFAP4
21492,TFB1
21493,TFB1M
21494,TFB2M
21495,TFCP2
21496,TFCP2L1
21497,TFDP1
21498,TFDP2
21499,TFDP3
21500,TFE3
21501,TFEB
21502,TFEC
21503,TFF1
21504,TFF2
21505,TFF3
21506,TFG
21507,TFIP11
21508,TFP1
21509,TFPI
21510,TFPI2
21511,TFPT
21512,TFR2
21513,TFRC
21514,TG
21515,TGDS
21516,TGFA
21517,TGFB1
21518,TGFB1I1
21519,TGFB2
21520,TGFB3
21521,TGFBI
21522,TGFBR1
21523,TGFBR2
21524,TGFBR3
21525,TGFBRAP1
21526,TGIF1
21527,TGIF2
21528,TGIF2-C20orf24
21529,TGIF2LX
21530,TGIF2LY
21531,TGM1
21532,TGM2
21533,TGM3
21534,TGM4
21535,TGM5
21536,TGM6
21537,TGM7
21538,TGOLN2
21539,TGS1
21540,TH
21541,THADA
21542,THAP1
21543,THAP10
21544,THAP11
21545,THAP2
21546,THAP3
21547,THAP4
21548,THAP5
21549,THAP6
21550,THAP7
21551,THAP8
21552,THAP9
21553,THBD
21554,THBS1
21555,THBS2
21556,THBS3
21557,THBS4
21558,THEG
21559,THEGL
21560,THEM4
21561,THEM5
21562,THEM6
21563,THEMIS
21564,THEMIS2
21565,THG1L
21566,THI7
21567,THNSL1
21568,THNSL2
21569,THO1
21570,THO2
21571,THOC1
21572,THOC2
21573,THOC3
21574,THOC5
21575,THOC6
21576,THOC7
21577,THOP1
21578,THP2
21579,THPO
21580,THR1
21581,THRA
21582,THRAP3
21583,THRB
21584,THRIL
21585,THRSP
21586,THS1
21587,THSD1
21588,THSD4
21589,THSD7A
21590,THSD7B
21591,THTPA
21592,THUMPD1
21593,THUMPD2
21594,THUMPD3
21595,THUMPD3-AS1
21596,THY1
21597,THYN1
21598,TIA1
21599,TIAF1
21600,TIAL1
21601,TIAM1
21602,TIAM2
21603,TICAM1
21604,TICAM2
21605,TICRR
21606,TIE1
21607,TIF1
21608,TIF11
21609,TIF4631
21610,TIF5
21611,TIFA
21612,TIGD1
21613,TIGD2
21614,TIGD3
21615,TIGD4
21616,TIGD5
21617,TIGD6
21618,TIGD7
21619,TIGIT
21620,TIMD4
21621,TIMELESS
21622,TIMM10
21623,TIMM10B
21624,TIMM13
21625,TIMM17A
21626,TIMM17B
21627,TIMM21
21628,TIMM22
21629,TIMM23
21630,TIMM23B
21631,TIMM44
21632,TIMM50
21633,TIMM8A
21634,TIMM8B
21635,TIMM9
21636,TIMMDC1
21637,TIMP1
21638,TIMP2
21639,TIMP3
21640,TIMP4
21641,TINAG
21642,TINAGL1
21643,TINCR
21644,TINF2
21645,TIPARP
21646,TIPIN
21647,TIPRL
21648,TIRAP
21649,TJAP1
21650,TJP1
21651,TJP2
21652,TJP3
21653,TK1
21654,TK2
21655,TKL1
21656,TKT
21657,TKTL1
21658,TKTL2
21659,TLCD1
21660,TLCD2
21661,TLDC1
21662,TLDC2
21663,TLE1
21664,TLE2
21665,TLE3
21666,TLE4
21667,TLE6
21668,TLG2
21669,TLK1
21670,TLK2
21671,TLL1
21672,TLL2
21673,TLN1
21674,TLN2
21675,TLR1
21676,TLR10
21677,TLR2
21678,TLR3
21679,TLR4
21680,TLR5
21681,TLR6
21682,TLR7
21683,TLR8
21684,TLR9
21685,TLX1
21686,TLX2
21687,TLX3
21688,TM2D1
21689,TM2D2
21690,TM2D3
21691,TM4SF1
21692,TM4SF18
21693,TM4SF19
21694,TM4SF20
21695,TM4SF4
21696,TM4SF5
21697,TM6SF1
21698,TM6SF2
21699,TM7SF2
21700,TM7SF3
21701,TM9SF1
21702,TM9SF2
21703,TM9SF3
21704,TM9SF4
21705,TMA16
21706,TMA22
21707,TMA7
21708,TMBIM1
21709,TMBIM4
21710,TMBIM6
21711,TMC1
21712,TMC2
21713,TMC3
21714,TMC4
21715,TMC5
21716,TMC6
21717,TMC7
21718,TMC8
21719,TMCC1
21720,TMCC1-AS1
21721,TMCC2
21722,TMCC3
21723,TMCO1
21724,TMCO2
21725,TMCO3
21726,TMCO4
21727,TMCO5A
21728,TMCO6
21729,TMED1
21730,TMED10
21731,TMED10P1
21732,TMED2
21733,TMED3
21734,TMED4
21735,TMED5
21736,TMED6
21737,TMED7
21738,TMED7-TICAM2
21739,TMED8
21740,TMED9
21741,TMEFF1
21742,TMEFF2
21743,TMEM100
21744,TMEM101
21745,TMEM102
21746,TMEM104
21747,TMEM106A
21748,TMEM106B
21749,TMEM106C
21750,TMEM107
21751,TMEM108
21752,TMEM109
21753,TMEM11
21754,TMEM110
21755,TMEM114
21756,TMEM115
21757,TMEM116
21758,TMEM117
21759,TMEM119
21760,TMEM120A
21761,TMEM120B
21762,TMEM121
21763,TMEM123
21764,TMEM126A
21765,TMEM126B
21766,TMEM127
21767,TMEM128
21768,TMEM129
21769,TMEM130
21770,TMEM131
21771,TMEM132A
21772,TMEM132B
21773,TMEM132C
21774,TMEM132D
21775,TMEM132E
21776,TMEM134
21777,TMEM135
21778,TMEM136
21779,TMEM138
21780,TMEM139
21781,TMEM140
21782,TMEM141
21783,TMEM143
21784,TMEM144
21785,TMEM145
21786,TMEM147
21787,TMEM14A
21788,TMEM14B
21789,TMEM14C
21790,TMEM14D
21791,TMEM150A
21792,TMEM150B
21793,TMEM150C
21794,TMEM151A
21795,TMEM151B
21796,TMEM154
21797,TMEM155
21798,TMEM156
21799,TMEM158
21800,TMEM159
21801,TMEM160
21802,TMEM161A
21803,TMEM161B
21804,TMEM163
21805,TMEM164
21806,TMEM165
21807,TMEM167A
21808,TMEM167B
21809,TMEM168
21810,TMEM169
21811,TMEM17
21812,TMEM170A
21813,TMEM170B
21814,TMEM171
21815,TMEM173
21816,TMEM174
21817,TMEM175
